재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타이익		1,006,730,519			632,798,000	355,089,013
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		2,733,117,162			486,606,650	654,403,733
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		3,764,188,729			3,251,585,618	2,594,672,839
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		508,457,088			567,619,976	291,852,077
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		36,973,132,754			6,708,352,542	4,106,100,224
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		7,386,066,480			771,171,809	399,164,912
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		29,587,066,274			5,937,180,733	3,706,935,312
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		-316,178,610			-316,760,027	-484,818,022
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-316,178,610			-316,760,027	-484,818,022
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정손익(세후기타포괄손익)		-316,178,610			-316,760,027	-484,818,022
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		29,270,887,664			5,620,420,706	3,222,117,290
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		3,127			637	403
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[083550]	케이엠	코스닥시장상장법인	139	기타 섬유제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		3,127			637	403
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	Ⅰ.매출액		326,486,158,167			597,369,634,004	156,620,731,610
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	Ⅱ.매출원가		245,592,037,905			430,673,199,723	130,274,091,225
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	Ⅲ.매출총이익		80,894,120,262			166,696,434,281	26,346,640,385
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		12,386,246,392			24,341,447,799	25,940,271,592
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	entity00226352_udf_IS_20171112172839362_StatementOfComprehensiveIncomeAbstract	경상연구개발비		34,608,528,574			23,271,490,144	23,166,721,141
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	Ⅳ.영업이익		33,899,345,296			119,083,496,338	-22,760,352,348
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타수익		1,645,624,864			2,700,103,726	11,142,188,832
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		339,458,673			5,043,884,235	1,837,717,320
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		19,061,457,836			16,582,134,741	11,347,075,553
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		30,653,391,380			23,917,785,450	17,006,771,738
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	지분법이익		2,661,220,820			14,426,151,395	5,323,840,425
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	entity00226352_udf_IS_2018327113329406_StatementOfComprehensiveIncomeAbstract	지분법손실		4,512,720,799			0	18,166,720,631
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	Ⅴ.법인세비용차감전이익		21,762,077,964			123,830,216,515	-31,958,457,227
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	Ⅵ.법인세비용(수익)		-2,474,321,955			23,036,262,091	-165,700,049
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익		24,236,399,919			100,793,954,424	-31,792,757,178
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	Ⅷ.기타포괄손익		357,141,719			1,429,221,945	1,207,748,319
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   - 후속적으로 당기손익으로 재분류되지 않는 항목		1,923,835,795			77,573,688	118,370,833
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정요소		-14,537,015			77,573,688	58,690,909
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	entity00226352_udf_IS_202131911285744_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      기타포괄손익공정가치측정금융자산평가손익		-247,941,926			0	0
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation	      토지재평가차익		2,186,314,736			0	0
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      지분법이익잉여금 변동					0	59,679,924
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   - 후속적으로 당기손익으로 재분류되는 항목		-1,566,694,076			1,351,648,257	1,089,377,486
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	      지분법자본변동		-1,566,694,076			1,351,648,257	1,089,377,486
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	Ⅸ.총포괄이익		24,593,541,638			102,223,176,369	-30,585,008,859
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	XII.주당이익						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   - 기본주당이익		609			2,606	-1,981
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[032500]	케이엠더블유	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   - 희석주당이익		609			2,565	-1,981
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		22,928,127,358			20,338,372,951	17,302,126,018
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		16,987,549,279			14,552,074,288	11,508,500,066
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		5,940,578,079			5,786,298,663	5,793,625,952
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		5,228,258,067			7,312,329,276	4,221,951,960
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01095704_udf_IS_20198132199427_TotalSellingGeneralAdministrativeExpenses	   판매 및 관리비용		5,393,904,436			6,585,251,259	4,110,871,244
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	dart_MembershipExpenses	   수취채권 손상차손		-165,646,369			727,078,017	111,080,716
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		712,320,012			-1,526,030,613	1,571,673,992
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	순금융수익(원가)		-453,166,903			-162,915,095	-234,444,500
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01095704_udf_IS_20194171648350_FinanceIncome	   금융원가		51,146,225			99,927,676	31,106,624
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherFinancialIncome	   기타금융수익		-504,313,128			-262,842,771	-265,551,124
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타손익		119,225,525			141,688,820	56,805,411
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01095704_udf_IS_2019514233459540_StatementOfComprehensiveIncomeAbstract	기타비용		81,126,101			129,862,286	382,875,410
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01095704_udf_IS_20194172936255_StatementOfComprehensiveIncomeAbstract	합병상장비용		0			0	-13,407,770,221
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01095704_udf_IS_20194173022_StatementOfComprehensiveIncomeAbstract	관계기업 순손익에 대한 지분		25,143,649			414,641,376	472,009,535
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		322,396,182			-1,262,477,798	-11,924,601,193
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		148,480,526			360,246,569	405,449,167
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		470,876,708			-902,231,229	-12,330,050,360
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	총포괄이익		268,609,978			-957,143,229	-12,565,859,960
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		22			-43	-735
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[225430]	케이엠제약	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		22			-43	-735
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	영업수익		21,189,661,299			14,342,283,871	11,033,755,105
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_RevenueFromRenderingOfServices	   용역의 제공으로 인한 수익(매출액)		21,189,661,299			14,342,283,871	11,033,755,105
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_RevenueFromRenderingOfServicesRental	      임대수익		10,238,148,705			9,803,592,270	8,827,107,742
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	entity00861076_udf_IS_2021127101955696_RevenueFromRenderingOfServices	      관리비수익		1,256,204,758			1,265,801,629	1,075,888,499
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	entity00861076_udf_IS_2021127101958412_RevenueFromRenderingOfServices	      기타수익		192,431,433			109,656,562	223,194,078
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	entity00861076_udf_IS_202112710200729_RevenueFromRenderingOfServices	      투자부동산평가이익		9,502,876,403			3,163,233,410	907,564,786
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OperatingExpenses	영업비용		4,203,987,238			3,876,028,375	3,818,900,324
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_PersonalExpense	   인건비		1,465,710,465			1,448,346,443	1,346,753,679
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_DepreciationExpense	   감가상각비		114,507,394			119,541,182	112,664,675
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_Commissions	   지급수수료		1,261,436,901			1,273,876,071	1,375,533,926
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	entity00861076_udf_IS_2021127102721180_OperatingExpenses	   투자부동산처분손실		330,022,398				
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_MiscellaneousExpenses	   기타비용		1,032,310,080			1,034,264,679	983,948,044
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		16,985,674,061			10,466,255,496	7,214,854,781
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		47,614,904			144,041,124	171,401,291
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		2,658,412,596			3,656,422,010	3,141,264,607
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타영업외이익		266,614			1,219,083	24,193,870
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_GainsOnDisposalsOfPropertyPlantAndEquipment	   유형자산처분이익						8,622,850
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_ReversalsOfAllowanceForOtherDoubtfulAccounts	   기타대손충당금환입						15,441,988
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_MiscellaneousIncome	   잡이익		266,614			1,219,083	129,032
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타영업외비용		22,160,335			8,270,903	8,376,806
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_Donations	   기부금		4,000,000			8,000,000	8,000,000
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_LossesOnDisposalsOfPropertyPlantAndEquipment	   유형자산처분손실		17,932,500				
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_MiscellaneousLosses	   잡손실		227,835			270,903	376,806
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		14,352,982,648			6,946,822,790	4,260,808,529
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		3,195,398,948			1,507,203,024	916,222,078
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		11,157,583,700			5,439,619,766	3,344,586,451
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		146,197,490			16,139,760	-139,412,806
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)		146,197,490			16,139,760	-139,412,806
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation	      자산재평가손익(세후기타포괄손익)					16,139,760	17,735,862
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	entity00861076_udf_IS_202112710301293_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      공정가치측정 금융자산 손상차손(세후기타포괄손익)						-157,148,668
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		11,303,781,190			5,455,759,526	3,205,173,645
포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표	[145270]	케이탑리츠	유가증권시장상장법인	681	부동산 임대 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
