재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		3,222,663,455			1,736,308,052	748,706,491
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		93,399,158			-57,078,242	-257,259,999
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		3,316,062,613			1,793,386,294	1,005,966,490
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		0			0	-2,390,664
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)		0			0	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정손익(세후기타포괄손익)		0			0	-2,390,664
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)		0			0	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	      지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익)		0			0	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		3,316,062,613			1,793,386,294	1,003,575,826
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToAbstract	총 포괄손익의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분		3,350,147,561			1,798,083,496	1,003,575,826
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	   총 포괄손익, 비지배지분		-34,084,948			-4,697,202	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		353			187	123
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[290270]	휴네시온	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)		353			187	123
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		20,729,242,425			17,620,759,665	30,729,831,152
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		17,832,134,479			15,054,174,558	27,993,016,148
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		2,897,107,946			2,566,585,107	2,736,815,004
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		11,805,543,432			7,739,362,387	10,799,581,143
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		-8,908,435,486			-5,172,777,280	-8,062,766,139
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		48,024,940,634			682,353,229	3,650,872,486
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		4,053,264,711			1,678,710,796	3,738,024,472
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	entity00540429_udf_IS_201981411212141_StatementOfComprehensiveIncomeAbstract	지분법손익		2,739,331,615			-773,358,086	-7,198,558,115
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타이익		10,914,072,003			119,010,366	23,944,624
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		183,192,062			2,695,921,117	2,804,157,950
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		48,533,451,993			-9,519,403,684	-18,128,689,566
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		7,549,496,251				-898,081,191
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		40,983,955,742			-9,519,403,684	-19,026,770,757
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		80,732,551				482,182,218
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		41,064,688,293			-9,519,403,684	-18,544,588,539
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		41,001,228,928			-9,335,043,446	-19,026,770,757
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)		-17,273,186			-184,360,238	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToAbstract	총 포괄손익의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분		41,081,961,479			-9,335,043,446	-18,544,588,539
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	   총 포괄손익, 비지배지분		-17,273,186			-184,360,238	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		494			-132	-282
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090710]	휴림로봇	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		348			-132	-282
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		45,717,211,972			9,150,651,630	9,657,735,331
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		14,856,375,496			5,209,551,355	5,978,048,812
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		30,860,836,476			3,941,100,275	3,679,686,519
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		5,446,217,062			4,379,816,262	4,854,732,127
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	entity01042979_udf_IS_20205817559287_StatementOfComprehensiveIncomeAbstract	대손상각비(대손충당금환입)		56,280,610			436,547,597	-143,100,468
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		25,358,338,804			-875,263,584	-1,031,945,140
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타수익		190,809,195			220,175,650	188,935,790
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		968,751,085			89,511,103	75,055,529
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		165,552,020			439,074,530	435,259,703
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		3,784,100,904			920,710,008	370,004,368
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		20,961,848,030			-1,226,234,515	-852,809,544
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		24,605,746				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		20,937,242,284			-1,226,234,515	-852,809,544
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		-180,418,228			148,275,544	-77,762,463
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-170,306,897			148,275,544	-77,762,463
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정손익(세후기타포괄손익)		-170,306,897			148,275,544	-77,762,463
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)		-10,111,331				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	      해외사업장환산외환차이(세후기타포괄손익)		-10,111,331				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		20,756,824,056			-1,077,958,971	-930,572,007
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		20,937,242,284			-1,226,234,515	-852,809,544
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToAbstract	총 포괄손익의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분		20,756,824,056			-1,077,958,971	-930,572,007
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	   총 포괄손익, 비지배지분						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		643			-44	-31
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[205470]	휴마시스	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		643			-44	-31
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		874,611,297,721			1,035,162,026,982	1,439,001,646,646
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		695,517,281,892			845,855,882,413	1,224,566,919,894
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		179,094,015,829			189,306,144,569	214,434,726,752
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		165,610,539,549			159,292,920,633	241,830,379,622
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		13,483,476,280			30,013,223,936	-27,395,652,870
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타영업외수익		2,639,638,207			3,567,520,034	3,472,320,963
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타영업외비용		20,236,268,930			6,790,928,159	17,206,640,362
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		85,968,767,991			99,754,589,021	60,926,428,452
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		124,177,444,561			73,323,227,370	69,310,579,155
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	entity00787057_udf_IS_201711131785375_StatementOfComprehensiveIncomeAbstract	관계기업투자손익		-34,988,454,648			-4,191,391,689	-4,749,833,252
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		-77,310,285,661			49,029,785,773	-54,263,956,224
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		23,264,922,972			11,826,374,578	-16,822,342,105
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)		-100,575,208,633			37,203,411,195	-37,441,614,119
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)		13,147,348,759			-16,952,311,634	-8,732,130,382
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		-87,427,859,874			20,251,099,561	-46,173,744,501
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		-10,705,856,293			-1,266,223,995	-5,513,264,146
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   후속적으로 당기손익으로 재분류되지 않는 항목		1,734,236,252			-2,052,394,497	1,291,129,109
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      순확정급여부채의 재측정요소		2,229,806,828			-2,834,974,124	1,655,293,729
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	      기타포괄손익-공정가치측정지분상품처분이익					206,481,710	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	entity00787057_udf_IS_202081120492122_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      당기손익으로 재분류되지 않는 항목의 법인세		-495,570,576			576,097,917	-364,164,620
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   후속적으로 당기손익으로 재분류될 수 있는 항목		-12,440,092,545			786,170,502	-6,804,393,255
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax	      기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익)		1,794,135,596			1,578,752,584	111,873,110
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[115160]	휴맥스	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	      지분법자본변동		1,953,221,897			722,437,328	53,551
